param_prl  stim  subj_idx    value_prl           std        2.5q          25q         50q         75q       97.5q       mc_err
t    neutral    277           0.0795073   0.0111945   0.0561035     0.072108    0.080281   0.0875364   0.0994079  0.000339564
t    neutral    278           0.0927232   0.0103821   0.0703182    0.0861888   0.0932758    0.100007    0.111259  0.000338841
t    neutral    279            0.123639   0.0050298    0.113142     0.120419    0.123924    0.127261    0.132453  0.000171639
t    neutral    280            0.170573   0.0127891    0.143587     0.162656    0.171438    0.178452    0.196407  0.000412751
t    neutral    282            0.202384  0.00660138    0.187662     0.198318    0.202903     0.20693    0.213682  0.000230405
t    neutral    283            0.253873  0.00359157     0.24605     0.251668    0.254136    0.256342    0.260129  0.000129558
t    neutral    284            0.217984  0.00507468    0.207427     0.214981    0.218085    0.221082    0.226971  0.000155039
t    neutral    285            0.111517  0.00762898   0.0941148     0.106842    0.112197    0.116848     0.12418  0.000209986
t    neutral    287             0.17676   0.0120875    0.148928     0.170393    0.178865    0.185302    0.195204  0.000410483
t    neutral    288            0.225268  0.00707768    0.210374     0.220824    0.225753    0.230262    0.237862  0.000212038
t    neutral    289            0.126488   0.0056689    0.114019     0.123067    0.127114    0.130466    0.136199  0.000203752
t    neutral    290            0.290983  0.00658378    0.278758     0.286798    0.290358    0.294608    0.304691  0.000230046
t    neutral    291            0.281328   0.0296853    0.237774     0.259413    0.275275    0.307828    0.337654   0.00124795
t    neutral    292            0.223865  0.00978638    0.202932     0.217793    0.224827    0.230819    0.240503  0.000354325
t    neutral    293            0.118009    0.011785   0.0940178     0.110703     0.11841    0.125568    0.141605  0.000350469
t    neutral    294            0.157891  0.00627615    0.145463     0.153925    0.157677    0.161487    0.170807  0.000177137
t    neutral    295             0.53975   0.0110029      0.5154      0.53298     0.54032    0.547022    0.560262    0.0003428
t    neutral    296            0.172987   0.0101231    0.154203      0.16681    0.172283    0.178427    0.195482   0.00032956
t    neutral    297            0.221816   0.0135174    0.192724     0.212256    0.224074    0.232067    0.243092  0.000418139
t    neutral    298            0.152936   0.0162658    0.122992     0.140813    0.152108    0.165102    0.183013  0.000558538
t    neutral    299            0.106186   0.0102835   0.0835303    0.0996036     0.10706    0.113627    0.123852  0.000303081
t    neutral    300            0.134068  0.00960891    0.113004     0.128064    0.134838    0.141022    0.150817   0.00041563
t    neutral    301            0.139039   0.0118667    0.111373      0.13214    0.141415    0.147413    0.157313  0.000410602
t    neutral    302            0.101232    0.010496   0.0790441    0.0949652    0.101743    0.108706    0.119766  0.000364383
t    neutral    303            0.128015  0.00660793     0.11377     0.124064    0.128564    0.132575    0.139061  0.000197104
t    neutral    304            0.183982   0.0207429    0.146105     0.169855    0.182382    0.198118    0.225704  0.000735724
t    neutral    305            0.127559   0.0126233    0.102169     0.119325    0.127888    0.136205    0.150703  0.000395823
t    neutral    306            0.399322   0.0127804    0.369844     0.392426     0.40088     0.40781    0.420083  0.000415118
t    neutral    307            0.191835  0.00913059    0.168619     0.187277    0.192827    0.197498    0.207072  0.000273731
t    neutral    308            0.117986   0.0125729   0.0906647     0.109481    0.118714    0.126526    0.140724  0.000379405
t    neutral    309            0.267694  0.00980704    0.245664     0.261807    0.268599    0.274417    0.285299  0.000358423
t    neutral    310            0.221061    0.024986    0.139934     0.214925    0.228461    0.236708    0.246279   0.00138633
t    neutral    311            0.123358  0.00693079    0.108062      0.11899    0.123798    0.128283    0.135313  0.000224723
alpha    food    1            -0.874579     6.00864     -10.424     -5.58894     -1.7547     3.52061     11.4438     0.315413
alpha    food    2            -0.987146     4.28905    -8.32069     -3.36239    -1.94838    0.574776     9.69278     0.143413
alpha    food    3              3.84083      3.7582    -1.10951     0.971016     2.91651     6.04353     12.9358      0.15001
alpha    food    4              5.76623     3.37701     1.12509      3.20083     5.10813     7.78295     14.0043     0.106244
alpha    food    5              6.77886     3.12995     2.26749      4.48196       6.141     8.65263     13.9615    0.0968094
alpha    food    6              2.46857     5.29766    -6.95273     -1.54404     2.52135     6.23818     13.1246     0.153194
alpha    food    7             0.383546     5.47738    -9.27549      -3.6197   -0.114455     4.25335     11.6171     0.168746
alpha    food    8              4.85964     4.00214    -2.85526      2.30913     4.61034     7.30283     12.9389     0.137389
alpha    food    9             -1.50604     5.67532    -10.1021     -5.42289     -3.3374     2.40431     10.3913     0.265767
alpha    food    10            -0.39312     5.52858    -9.30023     -4.32054    -1.41488     3.05765     11.6819      0.18742
alpha    food    11             2.08611     2.64669   -0.168943     0.623548     1.19755     2.21069     10.6068     0.122189
alpha    food    12           -0.158366     5.68399    -8.93231     -4.59836    -1.17472     3.96107     11.7365     0.223149
alpha    food    13            -5.22385     3.12342    -10.6193     -6.57709    -5.21097    -4.32868     4.35724     0.165727
alpha    food    14             1.67282     1.66444    0.286633     0.866773     1.25338     1.80036     6.82926    0.0631536
alpha    food    15             2.71234      4.2273     -3.3456     -0.37597     1.73853     5.31014      12.676     0.138346
alpha    food    16             1.81887     3.33351    -1.98368    -0.173259    0.744568     2.67878     11.2081     0.149721
alpha    food    17              0.6311     4.39322    -4.33593     -2.86063   -0.619338     3.16977     11.3189      0.15239
alpha    food    18             4.90344     3.67957   0.0446394       1.9306     4.05309     7.14914     13.4201     0.108356
alpha    food    19            -1.19616     2.52753    -3.22921     -2.45233    -1.88678    -1.01433     6.50885     0.160393
alpha    food    20             6.12968     3.44761     1.02051      3.46782     5.70475     8.29437     14.1738     0.103554
alpha    food    21             1.69598     3.20853    -1.68391    -0.362622    0.634078     2.63242     10.4196     0.121313
alpha    food    22             1.59683     3.54225    -2.74947    -0.591672    0.511234     2.78897     11.0803      0.12957
alpha    food    23             5.26074     3.55521    0.608107      2.38841     4.43247     7.50389     13.4217      0.11384
alpha    food    24            -4.61402    0.832127    -6.85348       -4.809    -4.44174    -4.21014    -3.87063    0.0370098
alpha    food    25             6.76807     3.10865      2.1177      4.46988     6.30657     8.69773     13.9162    0.0989379
alpha    food    26           0.0908854     5.81052    -9.07604      -4.4593   -0.803918     4.38155     11.9555     0.229762
alpha    food    27             1.25319     4.87268    -7.28911     -2.14397    0.535048     4.45316     11.8874     0.148868
alpha    food    28             4.03969     4.67898    -4.16391      0.71759     4.07377      7.1816      13.474     0.213131
alpha    food    29            -0.61011     5.58528    -9.76529     -4.38007    -2.10863     3.39807     11.7467     0.201586
alpha    food    30             1.61121     5.18053    -7.13697      -2.3592     1.22665     5.11702     12.2349     0.160802
alpha    food    31            0.861529     2.62979    -1.98705    -0.552683    0.111558     1.08349     9.00661     0.102079
alpha    food    32            0.710495     5.79291    -9.94711     -4.05326    0.959263     4.79365     11.5687      0.22068
alpha    food    33             5.58237     3.48062    0.782826      2.97254     4.98434     7.37829     13.8424     0.107949
alpha    food    34             5.19298     3.43849    0.630132      2.41253     4.51571     7.25259     13.6582       0.1038
alpha    food    35             6.70721     3.20337     2.17971      4.32859     6.16007     8.57064     14.1353    0.0964818
alpha    food    36             4.03307     3.80746    -1.80863      1.24202     3.25116     6.34557     12.8303      0.12251
alpha    food    37             6.26704     3.25309     1.53568      3.72948     5.81032     8.29213     13.9299    0.0975942
alpha    food    38             2.28909     4.29981    -2.95897     -1.05702    0.986696     5.00016     12.3314     0.245918
alpha    food    39             5.80841     3.26435     1.35223      3.26584     5.15233     7.79725     13.5265    0.0944975
alpha    food    40             6.60564     3.19408     2.05064      4.14865     6.01624     8.60205     13.9134     0.102256
alpha    food    41            0.678453     5.83775    -9.20564     -4.01524    0.541742     5.02717      12.311     0.207857
alpha    food    42            -1.57899    0.273196    -2.06338     -1.75368    -1.58262     -1.4184    -1.07245   0.00855775
alpha    food    43           -0.224558    0.450241     -1.0966    -0.515249   -0.228788   0.0619049    0.693309    0.0178186
alpha    food    44              2.5742     3.65007    -1.71956    -0.193549     1.33507     4.76571     11.1879     0.128023
alpha    food    45           -0.420767      5.3326    -8.82494     -4.05483    -2.00858     3.13173     11.6925     0.186508
alpha    food    46              5.5189     3.79377   0.0469635      2.69312     4.85052      7.7437     14.3035     0.114731
alpha    food    47             5.89326     3.24752     1.23007      3.40485     5.34641     7.77733     13.6356    0.0810799
